run_name,run_seed,best_epoch,num_epochs_run,val_mae,val_rmse,val_r2,val_true_mean,val_pred_mean,val_age_worst_group_mae,val_age_gap,val_gender_worst_group_mae,val_gender_gap,test_mae,test_rmse,test_r2,test_true_mean,test_pred_mean,test_age_worst_group_mae,test_age_gap,test_gender_worst_group_mae,test_gender_gap
residual_transformer_fixed_age_split_seed42,42,3,10,0.2832968345856678,0.3775738280951967,0.19413848594989724,2.9482362854486284,2.9943427118740766,0.3675976716713355,0.12485020616947101,0.29597416763537243,0.034430484078175116,0.28007685633442475,0.3599735660588433,0.12687640363209585,2.8952097723202863,2.926719804269391,0.31427264901683855,0.12069186578300678,0.28037349510267345,0.0008602084162346313
residual_transformer_fixed_age_split_seed100,100,9,16,0.2942946661438625,0.3850307776838874,0.1619932009753673,2.9482362854486284,2.9069612718276896,0.3375480109633247,0.08337253002836276,0.29838129895587806,0.011098923205360434,0.2724017538845036,0.35479889084412514,0.1517985481627976,2.8952097723202863,2.859748579773277,0.3197193854204668,0.12382529308059459,0.27457005632710335,0.006287755376945481
residual_transformer_fixed_age_split_seed2000,2000,2,9,0.2871476551063224,0.38295427781850816,0.1710076943841604,2.9482362854486284,2.954191190192778,0.3430415588160806,0.08554581506205822,0.2945552951628185,0.020118476971620114,0.28545353018618447,0.36426940357661525,0.10591276623395973,2.8952097723202863,2.8737835958809703,0.34784033576868995,0.1523364520166534,0.28760907848753625,0.00625077025963211
residual_transformer_fixed_age_split_seed2025,2025,5,12,0.29517635455080543,0.3941608098566175,0.12177957704191422,2.9482362854486284,2.9465568017150456,0.340183412990138,0.0740509506462581,0.2977021970978724,0.006859958735784044,0.2817644317395915,0.360601331888545,0.12382842929495386,2.8952097723202863,2.882871442071066,0.34242974875128906,0.14870229729557033,0.2877712891419294,0.017418995241646196
residual_transformer_fixed_age_split_seed2026,2026,4,11,0.2935315843434292,0.38634189731296836,0.15627626644201764,2.9482362854486284,2.9829555367353846,0.3877489504047711,0.14040387278217106,0.3072026889494362,0.0371294772822236,0.3001629137175563,0.3766789602718808,0.04395743040452815,2.8952097723202863,2.922659752298176,0.3422402779600119,0.1298040735984067,0.30694251698658176,0.019659843604317884
residual_transformer_fixed_age_split_seed2027,2027,8,15,0.28838292520747855,0.3808055042653869,0.18028462022646308,2.9482362854486284,2.954867236243465,0.35639502634379727,0.11356897835349158,0.29124328627842505,0.007768480635865993,0.29594380965651257,0.37867617738955855,0.03379234640913187,2.8952097723202863,2.9112400119796864,0.3245096124559592,0.11020182756959018,0.3144874781521444,0.05377388735120536
residual_transformer_fixed_age_split_seed2048,2048,6,13,0.27799660496687345,0.3740805243904018,0.20898112650595968,2.9482362854486284,2.9537818719763247,0.3339261431524283,0.09325504410784624,0.2804280094051291,0.006603473417535144,0.27507734618915197,0.35268561134023435,0.16187269731108478,2.8952097723202863,2.87694552396685,0.3327656014312014,0.12400040390669725,0.28051482264825783,0.008299529667569194
residual_transformer_fixed_age_split_seed4096,4096,9,16,0.28964115059248297,0.38837369188176385,0.1473785463501054,2.9482362854486284,2.9925231954930607,0.3677879139057641,0.12983579591856362,0.29330429919420403,0.00994877858876514,0.27776254700955666,0.3609180771489836,0.12228852883807151,2.8952097723202863,2.903155145864104,0.3071391745526973,0.10811179559301787,0.28164606890795707,0.011261637315168604
residual_transformer_fixed_age_split_seed7000,7000,9,16,0.29114577056418345,0.38875116403414545,0.1457203637005411,2.9482362854486284,2.9478092085533727,0.351917979169432,0.1199876830854125,0.31186498654423783,0.056271507036738555,0.28692524348966725,0.36410614362368887,0.10671401897609178,2.8952097723202863,2.918343090895162,0.32498734354699155,0.11276810304858179,0.29467448120888023,0.022471639647183572
residual_transformer_fixed_age_split_seed8192,8192,10,17,0.28759394268111704,0.3869729863880508,0.15351757148965806,2.9482362854486284,2.9651204460529548,0.33660635310340725,0.08978648301715814,0.2918766712901568,0.006778623427553032,0.27713192082573673,0.358196783706565,0.1354743792151083,2.8952097723202863,2.85248784187597,0.3289073192709663,0.1307663196903985,0.2780414041496526,0.0013881961394717757
