run_name,subject_id,samples,mae,true_mean,pred_mean
residual_transformer_fixed_age_split_seed2027,group02_subject_20,2459,0.2796872803330082,2.7932086213908094,2.7572987957086057
residual_transformer_fixed_age_split_seed2027,group03_subject_11,2523,0.3278340679097639,3.162504954419342,2.883330200760789
residual_transformer_fixed_age_split_seed2048,group01_subject_08,1613,0.20876519752450412,2.878642281463112,2.8474690575667663
residual_transformer_fixed_age_split_seed2048,group01_subject_10,1610,0.22125581288189622,2.8425465838509316,2.93206641022463
residual_transformer_fixed_age_split_seed2048,group01_subject_15,1116,0.3163788705316496,2.6350806451612905,2.8387962804045728
residual_transformer_fixed_age_split_seed2048,group01_subject_18,1855,0.216560817471733,2.8776280323450134,2.888917437653657
residual_transformer_fixed_age_split_seed2048,group02_subject_07,1050,0.21584862391153972,3.0030952380952383,2.9964686243874685
residual_transformer_fixed_age_split_seed2048,group02_subject_10,1320,0.2873903892256997,2.8854166666666665,2.900572369676648
residual_transformer_fixed_age_split_seed2048,group02_subject_16,2090,0.27331480375317296,2.852392344497608,2.901105335568697
residual_transformer_fixed_age_split_seed2048,group02_subject_20,2459,0.32388871343410225,2.7932086213908094,2.8076445695683936
residual_transformer_fixed_age_split_seed2048,group03_subject_11,2523,0.34866566455794196,3.162504954419342,2.854114734507533
residual_transformer_fixed_age_split_seed4096,group01_subject_08,1613,0.19902737895967942,2.878642281463112,2.8231973931867738
residual_transformer_fixed_age_split_seed4096,group01_subject_10,1610,0.29328787548941854,2.8425465838509316,3.0084528357345866
residual_transformer_fixed_age_split_seed4096,group01_subject_15,1116,0.32974178432136453,2.6350806451612905,2.8789899755122415
residual_transformer_fixed_age_split_seed4096,group01_subject_18,1855,0.26394182536801236,2.8776280323450134,2.8971609584726092
residual_transformer_fixed_age_split_seed4096,group02_subject_07,1050,0.26057767186846054,3.0030952380952383,3.050019571213495
residual_transformer_fixed_age_split_seed4096,group02_subject_10,1320,0.28018074306574736,2.8854166666666665,2.8805840595202015
residual_transformer_fixed_age_split_seed4096,group02_subject_16,2090,0.2602290116999138,2.852392344497608,2.9604303202560645
residual_transformer_fixed_age_split_seed4096,group02_subject_20,2459,0.3119329451157243,2.7932086213908094,2.7385675178014344
residual_transformer_fixed_age_split_seed4096,group03_subject_11,2523,0.29246918076898104,3.162504954419342,2.9658313933412943
residual_transformer_fixed_age_split_seed7000,group01_subject_08,1613,0.21221924049840976,2.878642281463112,2.815211329043318
residual_transformer_fixed_age_split_seed7000,group01_subject_10,1610,0.2527128962996584,2.8425465838509316,2.9731903360497136
residual_transformer_fixed_age_split_seed7000,group01_subject_15,1116,0.3959784640206231,2.6350806451612905,2.9824183991305717
residual_transformer_fixed_age_split_seed7000,group01_subject_18,1855,0.2715301932671642,2.8776280323450134,2.9069096943117536
residual_transformer_fixed_age_split_seed7000,group02_subject_07,1050,0.23922625269208636,3.0030952380952383,3.0123729029155912
residual_transformer_fixed_age_split_seed7000,group02_subject_10,1320,0.303585209087892,2.8854166666666665,2.8820058080283077
residual_transformer_fixed_age_split_seed7000,group02_subject_16,2090,0.28698772174889964,2.852392344497608,2.9778119164790833
residual_transformer_fixed_age_split_seed7000,group02_subject_20,2459,0.29470337974002275,2.7932086213908094,2.867121530189995
residual_transformer_fixed_age_split_seed7000,group03_subject_11,2523,0.32310156334594653,3.162504954419342,2.909879459070394
residual_transformer_fixed_age_split_seed8192,group01_subject_08,1613,0.19814099958056777,2.878642281463112,2.892889979753299
residual_transformer_fixed_age_split_seed8192,group01_subject_10,1610,0.2534552134342075,2.8425465838509316,2.940594073852397
residual_transformer_fixed_age_split_seed8192,group01_subject_15,1116,0.32298362490096827,2.6350806451612905,2.857870543088537
residual_transformer_fixed_age_split_seed8192,group01_subject_18,1855,0.22998913137739238,2.8776280323450134,2.825549973310486
residual_transformer_fixed_age_split_seed8192,group02_subject_07,1050,0.22260857377733503,3.0030952380952383,2.97231479712895
residual_transformer_fixed_age_split_seed8192,group02_subject_10,1320,0.3033066915743279,2.8854166666666665,2.7152985254923503
residual_transformer_fixed_age_split_seed8192,group02_subject_16,2090,0.2579712349832343,2.852392344497608,2.857863966471841
residual_transformer_fixed_age_split_seed8192,group02_subject_20,2459,0.3168901935637894,2.7932086213908094,2.7865531367953107
residual_transformer_fixed_age_split_seed8192,group03_subject_11,2523,0.343239842073529,3.162504954419342,2.8695753978633993
