model,metric,mean,ci_low,ci_high
visual_baseline_fixed_age_split_seed2025,gender_gap,0.03559429452749249,0.0,0.10431666204296626
visual_baseline_fixed_age_split_seed2025,gender_worst_group_mae,0.2979058891309271,0.25510270028689314,0.32997879336257446
visual_baseline_fixed_age_split_seed2025,age_gap,0.12040762798693475,0.052691061418432036,0.1710071982509344
visual_baseline_fixed_age_split_seed2025,age_worst_group_mae,0.33324626405761365,0.2947770113586098,0.36323553354457594
visual_baseline_fixed_age_split_seed2026,mae,0.28735273512418663,0.24534324181551034,0.3326771292016632
visual_baseline_fixed_age_split_seed2026,rmse,0.3660568382386142,0.31303174023011426,0.42042311969735074
visual_baseline_fixed_age_split_seed2026,r2,0.05802236280226968,-0.2153646813175931,0.2536620524590693
visual_baseline_fixed_age_split_seed2026,gender_gap,0.04100624478717159,0.00043426233602733566,0.12801039448327417
visual_baseline_fixed_age_split_seed2026,gender_worst_group_mae,0.30375359479565384,0.2548811309768165,0.35558657069027594
visual_baseline_fixed_age_split_seed2026,age_gap,0.13485922733810327,0.051969451568186886,0.215304133966755
visual_baseline_fixed_age_split_seed2026,age_worst_group_mae,0.34354856533535433,0.2966750613941866,0.40258181714085517
visual_baseline_fixed_age_split_seed2027,mae,0.29168159660796084,0.25653647383931183,0.32386566953751134
visual_baseline_fixed_age_split_seed2027,rmse,0.36959109341443913,0.32590776718731457,0.4072861116222286
visual_baseline_fixed_age_split_seed2027,r2,0.04525937539625582,-0.12103248250960026,0.1580301593841496
visual_baseline_fixed_age_split_seed2027,gender_gap,0.033820724306487235,0.0,0.10526698621327396
visual_baseline_fixed_age_split_seed2027,gender_worst_group_mae,0.30520150422886355,0.2648587085960764,0.3343425537846631
visual_baseline_fixed_age_split_seed2027,age_gap,0.11654608751050975,0.04833812673433792,0.1521521376645633
visual_baseline_fixed_age_split_seed2027,age_worst_group_mae,0.3396831901314627,0.300943893736059,0.35299844256101315
visual_baseline_fixed_age_split_seed2048,mae,0.276131811144037,0.24097187796172073,0.3128644664445435
visual_baseline_fixed_age_split_seed2048,rmse,0.3563574357839604,0.3129164064036301,0.39644631038147804
visual_baseline_fixed_age_split_seed2048,r2,0.11248349567085447,-0.12064822586363665,0.28156208122082416
visual_baseline_fixed_age_split_seed2048,gender_gap,0.04385341926794965,0.0,0.11951102671056929
visual_baseline_fixed_age_split_seed2048,gender_worst_group_mae,0.29135940010008904,0.250861647380088,0.33784419206218635
visual_baseline_fixed_age_split_seed2048,age_gap,0.11882733866129709,0.03534346959800319,0.18761813401645647
visual_baseline_fixed_age_split_seed2048,age_worst_group_mae,0.32542773996518537,0.2761041185341021,0.3712461363262852
visual_baseline_fixed_age_split_seed4096,mae,0.2859241236164752,0.24196266300528246,0.3392221804550571
visual_baseline_fixed_age_split_seed4096,rmse,0.3653299127439257,0.316591535858769,0.42114457165581787
visual_baseline_fixed_age_split_seed4096,r2,0.059992106067034714,-0.2590223826550907,0.293331582985109
visual_baseline_fixed_age_split_seed4096,gender_gap,0.0409297136387401,0.0003480994946154414,0.11840160293780468
visual_baseline_fixed_age_split_seed4096,gender_worst_group_mae,0.30286166889985283,0.2508412656308915,0.36517564876842584
visual_baseline_fixed_age_split_seed4096,age_gap,0.12426837010698098,0.025120717498684973,0.2319744872198865
visual_baseline_fixed_age_split_seed4096,age_worst_group_mae,0.34022374790533816,0.2764254032924611,0.4285027168121217
visual_baseline_fixed_age_split_seed7000,mae,0.2865652199772827,0.2515924432807626,0.32545191639854715
visual_baseline_fixed_age_split_seed7000,rmse,0.3695505060953498,0.3268986223483727,0.4145307891534004
visual_baseline_fixed_age_split_seed7000,r2,0.039206317386633605,-0.1974183721955693,0.21887002576781306
visual_baseline_fixed_age_split_seed7000,gender_gap,0.03932097721371875,0.0005298461212428624,0.1167927836676404
visual_baseline_fixed_age_split_seed7000,gender_worst_group_mae,0.30160139308106665,0.25776612216603195,0.3482561843824617
visual_baseline_fixed_age_split_seed7000,age_gap,0.13376052819718284,0.06320302102733169,0.1782834520505408
visual_baseline_fixed_age_split_seed7000,age_worst_group_mae,0.3489629545480924,0.31787688124223473,0.3744928088397957
visual_baseline_fixed_age_split_seed8192,mae,0.29404401199268443,0.2549750072200026,0.3284107881131689
visual_baseline_fixed_age_split_seed8192,rmse,0.3702908935232412,0.3281936543453865,0.41058403446301966
visual_baseline_fixed_age_split_seed8192,r2,0.03696296118777549,-0.225622196527172,0.23656356979091545
visual_baseline_fixed_age_split_seed8192,gender_gap,0.039238351600254885,0.0001969907320724968,0.12791967413395963
visual_baseline_fixed_age_split_seed8192,gender_worst_group_mae,0.309400903768594,0.2695277818239816,0.3427216766060141
visual_baseline_fixed_age_split_seed8192,age_gap,0.1383083370279654,0.07477674462289369,0.18468614367620348
visual_baseline_fixed_age_split_seed8192,age_worst_group_mae,0.3471958757809522,0.3318056624422791,0.369899756654217
