run_name,subject_id,samples,mae,true_mean,pred_mean
residual_transformer_10fps_fixed_age_split_seed2025,group01_subject_10,1604,0.28438015308166087,2.8421134663341645,2.960598025684642
residual_transformer_10fps_fixed_age_split_seed2025,group01_subject_15,1112,0.35033124749609035,2.6346672661870505,2.8707556139222152
residual_transformer_10fps_fixed_age_split_seed2025,group01_subject_18,1848,0.2954344834600176,2.877840909090909,2.839776151366048
residual_transformer_10fps_fixed_age_split_seed2025,group02_subject_07,1046,0.28014355225499227,3.003585086042065,3.072398688551573
residual_transformer_10fps_fixed_age_split_seed2025,group02_subject_10,1315,0.2910375662176328,2.885171102661597,2.8806917859574233
residual_transformer_10fps_fixed_age_split_seed2025,group02_subject_16,2082,0.23694384590464068,2.8531460134486073,2.800313328459902
residual_transformer_10fps_fixed_age_split_seed2025,group02_subject_20,2450,0.33112380144547443,2.7929591836734695,2.945656671134793
residual_transformer_10fps_fixed_age_split_seed2025,group03_subject_11,2514,0.288749445878805,3.1620922832140015,2.9578993469358155
residual_transformer_10fps_fixed_age_split_seed2026,group01_subject_08,1608,0.21285888122681954,2.878731343283582,2.915699147169863
residual_transformer_10fps_fixed_age_split_seed2026,group01_subject_10,1604,0.2816046491228137,2.8421134663341645,3.0279916257335064
residual_transformer_10fps_fixed_age_split_seed2026,group01_subject_15,1112,0.3356967373288793,2.6346672661870505,2.853098415856739
residual_transformer_10fps_fixed_age_split_seed2026,group01_subject_18,1848,0.2664178118303225,2.877840909090909,2.903083666965559
residual_transformer_10fps_fixed_age_split_seed2026,group02_subject_07,1046,0.26678842613847487,3.003585086042065,3.061876725056431
residual_transformer_10fps_fixed_age_split_seed2026,group02_subject_10,1315,0.3055462768322615,2.885171102661597,2.8960957926035835
residual_transformer_10fps_fixed_age_split_seed2026,group02_subject_16,2082,0.2803213385637853,2.8531460134486073,2.9928636885284803
residual_transformer_10fps_fixed_age_split_seed2026,group02_subject_20,2450,0.34775094956767805,2.7929591836734695,2.794092440021281
residual_transformer_10fps_fixed_age_split_seed2026,group03_subject_11,2514,0.3345813268503691,3.1620922832140015,2.904543538177023
residual_transformer_10fps_fixed_age_split_seed2027,group01_subject_08,1608,0.19680578925123263,2.878731343283582,2.8482532336640713
residual_transformer_10fps_fixed_age_split_seed2027,group01_subject_10,1604,0.2618393672077436,2.8421134663341645,2.99875782641984
residual_transformer_10fps_fixed_age_split_seed2027,group01_subject_15,1112,0.2988927460831704,2.6346672661870505,2.8406349572775174
residual_transformer_10fps_fixed_age_split_seed2027,group01_subject_18,1848,0.24063258666496773,2.877840909090909,2.9480456271212856
residual_transformer_10fps_fixed_age_split_seed2027,group02_subject_07,1046,0.2885619404211099,3.003585086042065,3.1044626997260245
residual_transformer_10fps_fixed_age_split_seed2027,group02_subject_10,1315,0.323459168169435,2.885171102661597,2.9801932017612818
residual_transformer_10fps_fixed_age_split_seed2027,group02_subject_16,2082,0.2814109537260219,2.8531460134486073,3.0358954244342478
residual_transformer_10fps_fixed_age_split_seed2027,group02_subject_20,2450,0.32370261455068783,2.7929591836734695,2.9604893218254555
residual_transformer_10fps_fixed_age_split_seed2027,group03_subject_11,2514,0.2802949829905775,3.1620922832140015,2.9810435479846187
residual_transformer_10fps_fixed_age_split_seed2048,group01_subject_08,1608,0.23305807006892873,2.878731343283582,2.922260010123846
residual_transformer_10fps_fixed_age_split_seed2048,group01_subject_10,1604,0.22550283822038228,2.8421134663341645,2.9193235710077454
residual_transformer_10fps_fixed_age_split_seed2048,group01_subject_15,1112,0.378668270522742,2.6346672661870505,2.892498648852753
residual_transformer_10fps_fixed_age_split_seed2048,group01_subject_18,1848,0.21588817767766647,2.877840909090909,2.8776787462688627
residual_transformer_10fps_fixed_age_split_seed2048,group02_subject_07,1046,0.2751133257298807,3.003585086042065,2.947643652244918
residual_transformer_10fps_fixed_age_split_seed2048,group02_subject_10,1315,0.26256207585788044,2.885171102661597,2.8840202748548847
residual_transformer_10fps_fixed_age_split_seed2048,group02_subject_16,2082,0.27425273064806643,2.8531460134486073,2.970778610818553
residual_transformer_10fps_fixed_age_split_seed2048,group02_subject_20,2450,0.3118937685051743,2.7929591836734695,2.869102167985877
residual_transformer_10fps_fixed_age_split_seed2048,group03_subject_11,2514,0.33498025926788744,3.1620922832140015,2.8814545819564006
residual_transformer_10fps_fixed_age_split_seed4096,group01_subject_08,1608,0.20265791961802773,2.878731343283582,2.8661541321977455
residual_transformer_10fps_fixed_age_split_seed4096,group01_subject_10,1604,0.2847612237097914,2.8421134663341645,3.0340688766684023
residual_transformer_10fps_fixed_age_split_seed4096,group01_subject_15,1112,0.36794723345221375,2.6346672661870505,2.9238489563945387
residual_transformer_10fps_fixed_age_split_seed4096,group01_subject_18,1848,0.23948083888916744,2.877840909090909,2.9934113319818074
residual_transformer_10fps_fixed_age_split_seed4096,group02_subject_07,1046,0.22766701691921082,3.003585086042065,2.944550269648404
residual_transformer_10fps_fixed_age_split_seed4096,group02_subject_10,1315,0.31982123280659375,2.885171102661597,2.9560156693476687
residual_transformer_10fps_fixed_age_split_seed4096,group02_subject_16,2082,0.2755872999442299,2.8531460134486073,3.0055559847242663
residual_transformer_10fps_fixed_age_split_seed4096,group02_subject_20,2450,0.35274902781661677,2.7929591836734695,2.893662446372363
residual_transformer_10fps_fixed_age_split_seed4096,group03_subject_11,2514,0.2878239525625795,3.1620922832140015,2.939885605585983
residual_transformer_10fps_fixed_age_split_seed7000,group01_subject_08,1608,0.19618406091163407,2.878731343283582,2.8946683093979586
residual_transformer_10fps_fixed_age_split_seed7000,group01_subject_10,1604,0.2525212824195995,2.8421134663341645,2.9819013201387743
residual_transformer_10fps_fixed_age_split_seed7000,group01_subject_15,1112,0.40357005832006604,2.6346672661870505,2.979867179831155
residual_transformer_10fps_fixed_age_split_seed7000,group01_subject_18,1848,0.24549125876777617,2.877840909090909,2.933968072329765
residual_transformer_10fps_fixed_age_split_seed7000,group02_subject_07,1046,0.22068982233736756,3.003585086042065,2.928181674694696
residual_transformer_10fps_fixed_age_split_seed7000,group02_subject_10,1315,0.2876405735886142,2.885171102661597,2.8346287740047442
residual_transformer_10fps_fixed_age_split_seed7000,group02_subject_16,2082,0.3170919677137069,2.8531460134486073,3.0423360496158214
residual_transformer_10fps_fixed_age_split_seed7000,group02_subject_20,2450,0.29852943790202235,2.7929591836734695,2.8176690084107068
residual_transformer_10fps_fixed_age_split_seed7000,group03_subject_11,2514,0.3977856963232764,3.1620922832140015,2.815853236588392
residual_transformer_10fps_fixed_age_split_seed8192,group01_subject_08,1608,0.21827393844353027,2.878731343283582,2.9579592333800755
residual_transformer_10fps_fixed_age_split_seed8192,group01_subject_10,1604,0.32026430778669895,2.8421134663341645,3.1078257749502796
residual_transformer_10fps_fixed_age_split_seed8192,group01_subject_15,1112,0.4218879597221347,2.6346672661870505,3.0092199086714135
residual_transformer_10fps_fixed_age_split_seed8192,group01_subject_18,1848,0.28942413157198854,2.877840909090909,3.125570318786613
residual_transformer_10fps_fixed_age_split_seed8192,group02_subject_07,1046,0.24904970320415315,3.003585086042065,2.9773605685844933
residual_transformer_10fps_fixed_age_split_seed8192,group02_subject_10,1315,0.343885644579115,2.885171102661597,3.040250237359747
residual_transformer_10fps_fixed_age_split_seed8192,group02_subject_16,2082,0.40668484182110437,2.8531460134486073,3.195548159244768
residual_transformer_10fps_fixed_age_split_seed8192,group02_subject_20,2450,0.38730564983523624,2.7929591836734695,2.9996546956471035
residual_transformer_10fps_fixed_age_split_seed8192,group03_subject_11,2514,0.31166913344353653,3.1620922832140015,2.9340141202688406
